Myoclonic_Epilepsy_Juvenile,Fever Weight_Gain Fatigue Ataxia Cerebellar_Ataxia Myoclonus Mental_Retardation Psychomotor_Disorders Headache Hemiplegia Seizures Photophobia Sleep_Disorders Sleep_Deprivation Nausea
Epilepsy_Complex_Partial,Fever Fever_of_Unknown_Origin Body_Weight Edema Fatigue Fetal_Distress Cerebellar_Ataxia Dystonia Myoclonus Psychomotor_Agitation Tics Tremor Catatonia Language_Disorders Dyslexia Language_Development_Disorders Speech_Disorders Aphasia Aphasia__Conduction Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Syncope Syncope__Vasovagal Memory_Disorders Amnesia Amnesia__Anterograde Mental_Retardation Perceptual_Disorders Gerstmann_Syndrome Auditory_Perceptual_Disorders Hallucinations Illusions Muscle_Spasticity Muscle_Hypotonia Muscle_Weakness Pain Back_Pain Headache Neuralgia Paralysis Hemiplegia Ophthalmoplegia Paresis Psychophysiologic_Disorders Reflex__Abnormal Seizures Dizziness Deafness Hearing_Loss__Bilateral Paresthesia Taste_Disorders Vision_Disorders Color_Vision_Defects Diplopia Hemianopsia Sleep_Disorders Sleep_Deprivation Hoarseness Abdominal_Pain Chest_Pain Bulimia Nausea Vomiting Anoxia Apnea Hyperventilation
Epilepsy_Rolandic,Fever Fatigue Chorea Dystonia Myoclonus Tics Tremor Apraxias Language_Disorders Agraphia Anomia Dyslexia Language_Development_Disorders Speech_Disorders Aphasia Aphasia__Wernicke Articulation_Disorders Dysarthria Learning_Disorders Syncope Memory_Disorders Mental_Retardation Agnosia Auditory_Perceptual_Disorders Muscle_Cramp Muscle_Weakness Headache Paresis Seizures Dizziness Hearing_Disorders Sleep_Disorders Sleep_Deprivation Vertigo Vomiting Hyperventilation
Epilepsy_Temporal_Lobe,Fever Fever_of_Unknown_Origin Body_Weight Obesity Cyanosis Edema Fatigue Neurologic_Manifestations Cerebrospinal_Fluid_Rhinorrhea Dyskinesias Ataxia Catalepsy Chorea Dystonia Hyperkinesis Myoclonus Psychomotor_Agitation Catatonia Language_Disorders Agraphia Anomia Dyslexia Dyslexia__Acquired Language_Development_Disorders Speech_Disorders Aphasia Aphasia__Broca Aphasia__Wernicke Articulation_Disorders Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Syncope Syncope__Vasovagal Memory_Disorders Amnesia Amnesia__Anterograde Amnesia__Retrograde Amnesia__Transient_Global Mental_Retardation Perceptual_Disorders Agnosia Prosopagnosia Auditory_Perceptual_Disorders Hallucinations Illusions Psychomotor_Disorders Muscle_Rigidity Muscle_Spasticity Muscle_Weakness Spasm Hemifacial_Spasm Tetany Pain Facial_Pain Headache Neuralgia Pain__Intractable Paralysis Facial_Paralysis Hemiplegia Ophthalmoplegia Paraplegia Paresis Psychophysiologic_Disorders Miosis Reflex__Abnormal Seizures Sensation_Disorders Dizziness Hearing_Disorders Deafness Presbycusis Tinnitus Olfaction_Disorders Somatosensory_Disorders Paresthesia Taste_Disorders Vision_Disorders Blindness Diplopia Hemianopsia Sleep_Disorders Sleep_Deprivation Vertigo Voice_Disorders Abdominal_Pain Diarrhea Bulimia Nausea Vomiting Anoxia Apnea Cough Hypercapnia Hyperventilation Hypoventilation Skin_Manifestations Pallor Purpura__Schoenlein-Henoch Urinary_Incontinence
Epilepsy_Tonic-Clonic,Fever Fever_of_Unknown_Origin Hypothermia Body_Weight Weight_Gain Obesity Cyanosis Edema Eye_Manifestations Fatigue Fetal_Distress Neurologic_Manifestations Cerebrospinal_Fluid_Rhinorrhea Ataxia Cerebellar_Ataxia Athetosis Catalepsy Chorea Dystonia Hyperkinesis Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Gait_Disorders__Neurologic Catatonia Language_Disorders Language_Development_Disorders Speech_Disorders Aphasia Aphasia__Broca Mutism Stuttering Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Stupor Syncope Syncope__Vasovagal Memory_Disorders Amnesia Mental_Retardation Perceptual_Disorders Agnosia Auditory_Perceptual_Disorders Hallucinations Illusions Psychomotor_Disorders Muscle_Hypertonia Muscle_Rigidity Muscle_Spasticity Muscle_Hypotonia Muscle_Weakness Muscular_Atrophy Spasm Hemifacial_Spasm Tetany Pain Back_Pain Low_Back_Pain Headache Neuralgia Pain__Intractable Paralysis Facial_Paralysis Hemiplegia Paraplegia Quadriplegia Paresis Paraparesis Psychophysiologic_Disorders Reflex__Abnormal Seizures Dizziness Hearing_Disorders Deafness Presbycusis Hearing_Loss__Sudden Tinnitus Olfaction_Disorders Paresthesia Ageusia Vision_Disorders Amblyopia Blindness Blindness__Cortical Diplopia Hemianopsia Scotoma Sleep_Disorders Sleep_Deprivation Vertigo Voice_Disorders Abdominal_Pain Pain__Postoperative Constipation Diarrhea Encopresis Nausea Vomiting Anoxia Fetal_Hypoxia Apnea Hemoptysis Hyperventilation Hypoventilation Snoring Purpura Purpura__Schoenlein-Henoch Purpura__Thrombocytopenic__Idiopathic Purpura__Thrombotic_Thrombocytopenic Urinary_Incontinence
Spasms_Infantile,Fever Body_Weight Birth_Weight Weight_Gain Obesity Cyanosis Edema Fatigue Neurologic_Manifestations Ataxia Cerebellar_Ataxia Athetosis Chorea Dystonia Torticollis Hyperkinesis Myoclonus Psychomotor_Agitation Tremor Apraxias Language_Disorders Dyslexia__Acquired Language_Development_Disorders Dysarthria Learning_Disorders Consciousness_Disorders Coma Syncope Lethargy Mental_Retardation Perceptual_Disorders Agnosia Auditory_Perceptual_Disorders Psychomotor_Disorders Muscle_Hypertonia Muscle_Spasticity Muscle_Hypotonia Muscle_Weakness Spasm Tetany Paralysis Facial_Paralysis Hemiplegia Pseudobulbar_Palsy Quadriplegia Paresis Reflex__Abnormal Seizures Dizziness Deafness Vision_Disorders Amblyopia Blindness Blindness__Cortical Sleep_Disorders Vertigo Anorexia Diarrhea__Infantile Anoxia Fetal_Hypoxia Apnea Respiratory_Sounds Ecchymosis Hirsutism
Seizures,Fever Fever_of_Unknown_Origin Hypothermia Body_Weight Birth_Weight Weight_Gain Weight_Loss Obesity Obesity__Morbid Cyanosis Edema Eye_Manifestations Fatigue Mental_Fatigue Fetal_Distress Motion_Sickness Neurologic_Manifestations Cerebrospinal_Fluid_Rhinorrhea Decerebrate_State Dyskinesias Ataxia Cerebellar_Ataxia Gait_Ataxia Athetosis Catalepsy Chorea Dystonia Torticollis Hyperkinesis Hypokinesia Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Tics Tremor Gait_Disorders__Neurologic Meningism Apraxias Alien_Hand_Syndrome Catatonia Language_Disorders Dyslexia Language_Development_Disorders Speech_Disorders Aphasia Aphasia__Broca Aphasia__Wernicke Dysarthria Mutism Stuttering Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Persistent_Vegetative_State Syncope Syncope__Vasovagal Lethargy Memory_Disorders Amnesia Amnesia__Anterograde Amnesia__Retrograde Korsakoff_Syndrome Mental_Retardation Perceptual_Disorders Agnosia Auditory_Perceptual_Disorders Hallucinations Illusions Psychomotor_Disorders Muscle_Cramp Muscle_Hypertonia Muscle_Rigidity Muscle_Spasticity Muscle_Hypotonia Muscle_Weakness Muscular_Atrophy Myotonia Spasm Hemifacial_Spasm Trismus Tetany Pain Back_Pain Low_Back_Pain Facial_Pain Headache Neck_Pain Neuralgia Sciatica Pain__Intractable Paralysis Facial_Paralysis Hemiplegia Ophthalmoplegia Supranuclear_Palsy__Progressive Paraplegia Brown-Sequard_Syndrome Quadriplegia Paresis Paraparesis__Spastic Psychophysiologic_Disorders Horner_Syndrome Reflex__Abnormal Seizures Sensation_Disorders Dizziness Hearing_Disorders Hearing_Loss Deafness Hearing_Loss__Conductive Hearing_Loss__Sensorineural Hearing_Loss__Noise-Induced Tinnitus Olfaction_Disorders Hyperalgesia Hyperesthesia Hypesthesia Paresthesia Taste_Disorders Vision_Disorders Blindness Blindness__Cortical Diplopia Hemianopsia Photophobia Sleep_Disorders Sleep_Deprivation Vertigo Aphonia Oral_Hemorrhage Abdominal_Pain Abdomen__Acute Colic Shoulder_Pain Chest_Pain Angina_Pectoris Pain__Postoperative Pelvic_Pain Anorexia Constipation Coprophagia Diarrhea Diarrhea__Infantile Dyspepsia Eructation Flatulence Hiccup Hyperphagia Bulimia Nausea Vomiting Hematemesis Hyperemesis_Gravidarum Anoxia Fetal_Hypoxia Apnea Cough Dyspnea Hemoptysis Hypercapnia Hyperoxia Hyperventilation Hypoventilation Mouth_Breathing Respiratory_Sounds Snoring Skin_Manifestations Jaundice Pallor Pruritus Purpura Purpura__Schoenlein-Henoch Purpura__Thrombocytopenic__Idiopathic Purpura__Thrombotic_Thrombocytopenic Hypercalciuria Oliguria Polyuria Proteinuria Albuminuria Urinary_Incontinence
Seizures_Febrile,Fever Fever_of_Unknown_Origin Body_Weight Birth_Weight Obesity Fetal_Distress Ataxia Cerebellar_Ataxia Gait_Ataxia Hyperkinesis Myoclonus Neurobehavioral_Manifestations Language_Development_Disorders Speech_Disorders Learning_Disorders Confusion Delirium Consciousness_Disorders Coma Syncope Lethargy Memory_Disorders Mental_Retardation Agnosia Psychomotor_Disorders Muscle_Cramp Muscle_Weakness Pain Headache Paralysis Hemiplegia Paresis Seizures Sleep_Disorders Diarrhea Diarrhea__Infantile Vomiting Anoxia Apnea Hyperventilation Albuminuria
Status_Epilepticus,Fever Fever_of_Unknown_Origin Hypothermia Body_Weight Birth_Weight Weight_Gain Cardiac_Output__Low Edema Fatigue Fetal_Distress Cerebrospinal_Fluid_Rhinorrhea Decerebrate_State Ataxia Athetosis Chorea Dystonia Hyperkinesis Myoclonus Psychomotor_Agitation Tremor Apraxias Catatonia Language_Disorders Dyslexia Language_Development_Disorders Speech_Disorders Aphasia Aphasia__Broca Aphasia__Wernicke Dysarthria Echolalia Mutism Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Persistent_Vegetative_State Stupor Syncope Memory_Disorders Amnesia Amnesia__Anterograde Amnesia__Retrograde Korsakoff_Syndrome Mental_Retardation Perceptual_Disorders Agnosia Gerstmann_Syndrome Prosopagnosia Hallucinations Psychomotor_Disorders Muscle_Spasticity Muscle_Hypotonia Muscle_Weakness Spasm Hemifacial_Spasm Pain Low_Back_Pain Headache Neck_Pain Paralysis Facial_Paralysis Hemiplegia Paraplegia Pseudobulbar_Palsy Quadriplegia Paresis Psychophysiologic_Disorders Reflex__Abnormal Seizures Dizziness Hearing_Loss__Sensorineural Vision_Disorders Blindness Blindness__Cortical Color_Vision_Defects Hemianopsia Scotoma Sleep_Disorders Abdominal_Pain Arthralgia Pain__Postoperative Flatulence Hyperphagia Nausea Vomiting Anoxia Fetal_Hypoxia Apnea Hypercapnia Hyperoxia Hypoventilation Purpura__Schoenlein-Henoch Purpura__Thrombotic_Thrombocytopenic Proteinuria
Headache_Disorders,Fever Weight_Loss Overweight Obesity Obesity__Morbid Fatigue Cerebellar_Ataxia Dystonia Torticollis Tremor Meningism Language_Disorders Dysarthria Consciousness_Disorders Unconsciousness Syncope Memory_Disorders Amnesia Hallucinations Phantom_Limb Fasciculation Muscle_Spasticity Muscle_Weakness Spasm Pain Back_Pain Facial_Pain Headache Neck_Pain Neuralgia Neuralgia__Postherpetic Pain__Intractable Paralysis Ophthalmoplegia Paresis Horner_Syndrome Seizures Sensation_Disorders Dizziness Hearing_Loss Hearing_Loss__Bilateral Hearing_Loss__Unilateral Hyperacusis Tinnitus Somatosensory_Disorders Hyperalgesia Hypesthesia Vision_Disorders Blindness Diplopia Hemianopsia Photophobia Sleep_Disorders Sleep_Deprivation Vertigo Arthralgia Angina_Pectoris Toothache Constipation Diarrhea Dyspepsia Nausea Vomiting Cough Dyspnea Hypercapnia
Migraine_with_Aura,Fever Weight_Gain Obesity Obesity__Morbid Flushing Ataxia Cerebellar_Ataxia Gait_Ataxia Chorea Dystonia Torticollis Aphasia Dysarthria Confusion Coma Memory_Disorders Amnesia__Transient_Global Mental_Retardation Perceptual_Disorders Prosopagnosia Auditory_Perceptual_Disorders Hallucinations Illusions Muscle_Weakness Pain Headache Neck_Pain Pain__Intractable Hemiplegia Paraplegia Paresis Tonic_Pupil Reflex__Abnormal Seizures Sensation_Disorders Dizziness Hyperacusis Somatosensory_Disorders Hyperalgesia Hypesthesia Paresthesia Vision_Disorders Blindness Amaurosis_Fugax Hemianopsia Photophobia Scotoma Vision__Low Sleep_Disorders Urinary_Bladder__Neurogenic Vertigo Shoulder_Pain Angina_Pectoris Nausea Hypercapnia
Hypothalamic_Diseases,Fever Fever_of_Unknown_Origin Hypothermia Body_Weight Weight_Gain Weight_Loss Emaciation Obesity Obesity__Morbid Thinness Edema Heart_Murmurs Cerebellar_Ataxia Chorea Hyperkinesis Tics Consciousness_Disorders Unconsciousness Syncope Lethargy Memory_Disorders Amnesia Mental_Retardation Perceptual_Disorders Hallucinations Muscle_Hypotonia Muscle_Weakness Headache Hemiplegia Psychophysiologic_Disorders Horner_Syndrome Reflex__Abnormal Seizures Olfaction_Disorders Vision_Disorders Blindness Hemianopsia Vision__Low Sleep_Disorders Sleep_Deprivation Abdominal_Pain Diarrhea Hyperphagia Vomiting Anoxia Hyperventilation Hypoventilation Respiratory_Sounds Oliguria Polyuria Hirsutism
Laurence-Moon_Syndrome,Fever Body_Weight Obesity Eye_Manifestations Neurologic_Manifestations Cerebellar_Ataxia Chorea Language_Disorders Speech_Disorders Learning_Disorders Mental_Retardation Perceptual_Disorders Psychomotor_Disorders Pain Ophthalmoplegia Paraplegia Quadriplegia Deafness Hearing_Loss__Sensorineural Vision_Disorders Amblyopia Blindness Urinary_Bladder__Neurogenic Oral_Manifestations Skin_Manifestations Purpura__Thrombocytopenic Polyuria Proteinuria
Pituitary_Diseases,Fever Fever_of_Unknown_Origin Hypothermia Body_Weight Birth_Weight Weight_Loss Cachexia Overweight Obesity Edema Eye_Manifestations Fatigue Feminization Fetal_Distress Hypergammaglobulinemia Neurologic_Manifestations Cerebrospinal_Fluid_Rhinorrhea Cerebellar_Ataxia Tremor Consciousness_Disorders Coma Syncope Memory_Disorders Mental_Retardation Hallucinations Muscle_Rigidity Muscle_Weakness Spasm Pain Headache Neuralgia Hemiplegia Ophthalmoplegia Ophthalmoplegia__Chronic_Progressive_External Vocal_Cord_Paralysis Paresis Psychophysiologic_Disorders Reflex__Abnormal Seizures Hearing_Disorders Deafness Olfaction_Disorders Taste_Disorders Vision_Disorders Blindness Color_Vision_Defects Diplopia Hemianopsia Vision__Low Sleep_Disorders Oral_Manifestations Anorexia Nausea Vomiting Anoxia Apnea Dyspnea Hypoventilation Ecchymosis Jaundice Purpura__Thrombocytopenic Purpura__Thrombocytopenic__Idiopathic Polyuria Virilism Hirsutism
Hyperprolactinemia,Fever Body_Weight Birth_Weight Weight_Gain Weight_Loss Overweight Obesity Edema Fatigue Amnesia__Retrograde Mental_Retardation Pain Headache Ophthalmoplegia Paraparesis Psychophysiologic_Disorders Reflex__Abnormal Seizures Dizziness Hearing_Loss__Sensorineural Vision_Disorders Hemianopsia Sleep_Deprivation Vertigo Abdomen__Acute Dysmenorrhea Bulimia Nausea Vomiting Fetal_Hypoxia Sneezing Pruritus Purpura__Thrombocytopenic__Idiopathic Proteinuria Urinary_Bladder__Overactive Hirsutism
Inappropriate_ADH_Syndrome,Fever Fever_of_Unknown_Origin Body_Weight Weight_Loss Edema Neurologic_Manifestations Cerebrospinal_Fluid_Rhinorrhea Decerebrate_State Ataxia Psychomotor_Agitation Akathisia__Drug-Induced Confusion Delirium Consciousness_Disorders Unconsciousness Coma Amnesia Mental_Retardation Hallucinations Muscle_Rigidity Muscle_Weakness Trismus Pain Low_Back_Pain Headache Labor_Pain Neuralgia Paralysis Hemiplegia Ophthalmoplegia Paraplegia Quadriplegia Vocal_Cord_Paralysis Paresis Reflex__Abnormal Seizures Sensation_Disorders Dizziness Hearing_Loss__Sensorineural Hypesthesia Paresthesia Dysgeusia Diplopia Abdominal_Pain Anorexia Diarrhea Dyspepsia Nausea Vomiting Anoxia Apnea Dyspnea Hyperventilation Purpura Oliguria Polyuria Proteinuria Albuminuria Urinary_Incontinence
Hypoxia_Brain,Fever Hypothermia Body_Weight Birth_Weight Weight_Gain Weight_Loss Obesity__Morbid Cardiac_Output__Low Cyanosis Edema Eye_Manifestations Fatigue Fetal_Distress Neurologic_Manifestations Decerebrate_State Ataxia Athetosis Chorea Dystonia Hyperkinesis Myoclonus Psychomotor_Agitation Tremor Gait_Disorders__Neurologic Apraxias Communication_Disorders Language_Disorders Anomia Dyslexia Language_Development_Disorders Speech_Disorders Articulation_Disorders Dysarthria Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Persistent_Vegetative_State Syncope Memory_Disorders Amnesia Amnesia__Retrograde Mental_Retardation Perceptual_Disorders Agnosia Hallucinations Illusions Psychomotor_Disorders Muscle_Hypertonia Muscle_Rigidity Muscle_Spasticity Muscle_Weakness Spasm Tetany Pain Headache Paralysis Facial_Paralysis Hemiplegia Paraplegia Quadriplegia Respiratory_Paralysis Paresis Psychophysiologic_Disorders Reflex__Abnormal Seizures Dizziness Hearing_Disorders Deafness Hearing_Loss__Noise-Induced Somatosensory_Disorders Paresthesia Vision_Disorders Blindness Blindness__Cortical Hemianopsia Vision__Low Sleep_Disorders Sleep_Deprivation Vertigo Pain__Postoperative Constipation Vomiting Anoxia Fetal_Hypoxia Apnea Cough Dyspnea Hypercapnia Hyperoxia Hyperventilation Hypocapnia Hypoventilation Oliguria Urinary_Incontinence
Intracranial_Hypertension,Fever Hypothermia Body_Weight Weight_Gain Weight_Loss Overweight Obesity Obesity__Morbid Edema Eye_Hemorrhage Flushing Cerebrospinal_Fluid_Rhinorrhea Decerebrate_State Ataxia Psychomotor_Agitation Gait_Disorders__Neurologic Confusion Consciousness_Disorders Unconsciousness Coma Persistent_Vegetative_State Syncope Memory_Disorders Perceptual_Disorders Muscle_Weakness Spasm Hemifacial_Spasm Pain Back_Pain Low_Back_Pain Headache Neck_Pain Sciatica Paralysis Facial_Paralysis Ophthalmoplegia Quadriplegia Vocal_Cord_Paralysis Paresis Paraparesis Reflex__Abnormal Seizures Dizziness Hearing_Loss__Bilateral Hearing_Loss__Sensorineural Tinnitus Vision_Disorders Blindness Color_Vision_Defects Diplopia Scotoma Vision__Low Pain__Postoperative Nausea Postoperative_Nausea_and_Vomiting Vomiting Anoxia Apnea Cough Hypercapnia Hyperoxia Hyperventilation Hypocapnia Hypoventilation Respiratory_Sounds Purpura__Thrombocytopenic__Idiopathic Urinary_Incontinence
Hypertensive_Encephalopathy,Fever Obesity Edema Fatigue Catatonia Speech_Disorders Aphasia Confusion Consciousness_Disorders Unconsciousness Coma Lethargy Hallucinations Muscle_Weakness Pain Back_Pain Headache Paraplegia Quadriplegia Paresis Anisocoria Reflex__Abnormal Seizures Hearing_Loss__Sensorineural Paresthesia Vision_Disorders Blindness Blindness__Cortical Hemianopsia Vision__Low Abdominal_Pain Nausea Vomiting Anoxia Cough Purpura__Schoenlein-Henoch Purpura__Thrombocytopenic Purpura__Thrombocytopenic__Idiopathic Purpura__Thrombotic_Thrombocytopenic
Posterior_Leukoencephalopathy_Syndrome,Fever Edema Cerebellar_Ataxia Confusion Consciousness_Disorders Coma Memory_Disorders Hallucinations Apraxia__Ideomotor Muscle_Weakness Pain Headache Paresis Seizures Vision_Disorders Blindness Blindness__Cortical Shoulder_Pain Nausea Purpura__Schoenlein-Henoch Purpura__Thrombocytopenic__Idiopathic Purpura__Thrombotic_Thrombocytopenic Proteinuria
Pseudotumor_Cerebri,Fever Body_Weight Weight_Gain Weight_Loss Overweight Obesity Obesity__Morbid Edema Eye_Manifestations Fatigue Feminization Hypergammaglobulinemia Space_Motion_Sickness Neurologic_Manifestations Cerebrospinal_Fluid_Otorrhea Cerebrospinal_Fluid_Rhinorrhea Decerebrate_State Ataxia Chorea Dystonia Torticollis Psychomotor_Agitation Meningism Language_Disorders Aphasia Dysarthria Mutism Consciousness_Disorders Unconsciousness Coma Syncope Memory_Disorders Mental_Retardation Psychomotor_Disorders Fasciculation Muscle_Rigidity Muscle_Weakness Muscular_Atrophy Spasm Hemifacial_Spasm Tetany Pain Back_Pain Headache Labor_Pain Paralysis Facial_Paralysis Hemiplegia Ophthalmoplegia Paraplegia Quadriplegia Paresis Pupil_Disorders Reflex__Abnormal Seizures Dizziness Hearing_Disorders Hearing_Loss Deafness Hearing_Loss__Bilateral Hearing_Loss__Conductive Hearing_Loss__Sensorineural Hearing_Loss__Noise-Induced Tinnitus Olfaction_Disorders Paresthesia Vision_Disorders Blindness Diplopia Photophobia Scotoma Vision__Low Vertigo Abdominal_Pain Abdomen__Acute Dysmenorrhea Diarrhea__Infantile Hyperphagia Nausea Vomiting Anoxia Apnea Cough Hemoptysis Hypercapnia Hyperventilation Hypocapnia Hypoventilation Purpura__Thrombocytopenic Purpura__Thrombocytopenic__Idiopathic Purpura__Thrombotic_Thrombocytopenic Oliguria Polyuria Proteinuria
Subdural_Effusion,Fever Edema Hydrops_Fetalis Neurologic_Manifestations Cerebrospinal_Fluid_Otorrhea Cerebrospinal_Fluid_Rhinorrhea Chorea Tremor Dysarthria Confusion Unconsciousness Coma Persistent_Vegetative_State Mental_Retardation Psychomotor_Disorders Muscle_Weakness Low_Back_Pain Headache Neck_Pain Pain__Intractable Paralysis Facial_Paralysis Ophthalmoplegia Paraplegia Quadriplegia Paresis Seizures Dizziness Hearing_Disorders Hearing_Loss Tinnitus Hypesthesia Vision_Disorders Diplopia Vertigo Cough Hyperventilation
Meningitis,Fever Fever_of_Unknown_Origin Body_Weight Birth_Weight Weight_Loss Obesity Cyanosis Edema Eye_Manifestations Fatigue Hypergammaglobulinemia Intermittent_Claudication Neurologic_Manifestations Cerebrospinal_Fluid_Otorrhea Cerebrospinal_Fluid_Rhinorrhea Decerebrate_State Ataxia Cerebellar_Ataxia Gait_Ataxia Chorea Torticollis Hyperkinesis Myoclonus Psychomotor_Agitation Tremor Meningism Catatonia Language_Disorders Dyslexia Alexia__Pure Language_Development_Disorders Speech_Disorders Aphasia Dysarthria Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Syncope Memory_Disorders Amnesia Mental_Retardation Perceptual_Disorders Hallucinations Psychomotor_Disorders Fasciculation Muscle_Cramp Muscle_Rigidity Muscle_Spasticity Muscle_Hypotonia Muscle_Weakness Muscular_Atrophy Spasm Pain Back_Pain Low_Back_Pain Facial_Pain Headache Neck_Pain Neuralgia Sciatica Pain__Intractable Paralysis Facial_Paralysis Hemiplegia Ophthalmoplegia Supranuclear_Palsy__Progressive Paraplegia Quadriplegia Paresis Paraparesis Psychophysiologic_Disorders Anisocoria Horner_Syndrome Reflex__Abnormal Reflex__Babinski Seizures Sensation_Disorders Dizziness Hearing_Disorders Hearing_Loss Deafness Hearing_Loss__Bilateral Hearing_Loss__Conductive Hearing_Loss__High-Frequency Hearing_Loss__Mixed_Conductive-Sensorineural Hearing_Loss__Sensorineural Hearing_Loss__Central Hearing_Loss__Sudden Tinnitus Olfaction_Disorders Hyperalgesia Hyperesthesia Hypesthesia Paresthesia Vision_Disorders Blindness Diplopia Hemianopsia Photophobia Vertigo Chest_Pain Constipation Diarrhea Diarrhea__Infantile Nausea Postoperative_Nausea_and_Vomiting Vomiting Hematemesis Anoxia Apnea Dyspnea Hyperventilation Skin_Manifestations Ecchymosis Jaundice Purpura Purpura__Thrombocytopenic Waterhouse-Friderichsen_Syndrome Polyuria Proteinuria Albuminuria Urinary_Incontinence
Gerstmann-Straussler-Scheinker_Disease,Fever Ataxia Cerebellar_Ataxia Gait_Disorders__Neurologic Dysarthria Memory_Disorders Muscular_Atrophy Supranuclear_Palsy__Progressive Paraplegia Paraparesis__Spastic Reflex__Abnormal Hyperalgesia Voice_Disorders
Angelman_Syndrome,Fever Fever_of_Unknown_Origin Body_Weight Obesity Ataxia Hyperkinesis Myoclonus Psychomotor_Agitation Communication_Disorders Language_Disorders Language_Development_Disorders Speech_Disorders Learning_Disorders Mental_Retardation Psychomotor_Disorders Muscle_Hypertonia Muscle_Spasticity Muscle_Hypotonia Spasm Seizures Sensation_Disorders Sleep_Disorders Hyperventilation
Dyskinesias,Fever Body_Weight Weight_Loss Obesity Fatigue Mobility_Limitation Dyskinesias Ataxia Cerebellar_Ataxia Athetosis Chorea Dystonia Torticollis Hyperkinesis Hypokinesia Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Tics Tremor Gait_Disorders__Neurologic Catatonia Language_Disorders Speech_Disorders Dysarthria Mutism Stuttering Learning_Disorders Confusion Consciousness_Disorders Coma Syncope Memory_Disorders Mental_Retardation Perceptual_Disorders Hallucinations Psychomotor_Disorders Apraxia__Ideomotor Muscle_Hypertonia Muscle_Rigidity Muscle_Spasticity Muscle_Hypotonia Muscle_Weakness Spasm Pain Back_Pain Headache Neuralgia Pain__Referred Paralysis Facial_Paralysis Hemiplegia Ophthalmoplegia Supranuclear_Palsy__Progressive Quadriplegia Paresis Reflex__Abnormal Seizures Tinnitus Hypesthesia Paresthesia Color_Vision_Defects Diplopia Sleep_Disorders Angina_Pectoris Dyspepsia Vomiting Cough Mouth_Breathing Respiratory_Sounds Jaundice Purpura
Chorea,Fever Body_Weight Weight_Loss Eye_Manifestations Fatigue Heart_Murmurs Neurologic_Manifestations Dyskinesias Ataxia Cerebellar_Ataxia Gait_Ataxia Athetosis Chorea Dystonia Torticollis Hyperkinesis Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Tics Tremor Gait_Disorders__Neurologic Gait_Apraxia Apraxias Language_Disorders Anomia Speech_Disorders Aphasia Aphasia__Broca Articulation_Disorders Dysarthria Mutism Stuttering Confusion Delirium Unconsciousness Coma Memory_Disorders Amnesia Mental_Retardation Agnosia Hallucinations Psychomotor_Disorders Fasciculation Muscle_Cramp Muscle_Hypertonia Muscle_Rigidity Muscle_Spasticity Muscle_Hypotonia Muscle_Weakness Muscular_Atrophy Myotonia Spasm Tetany Pain Low_Back_Pain Headache Neuralgia Paralysis Facial_Paralysis Hemiplegia Ophthalmoplegia Supranuclear_Palsy__Progressive Paraplegia Quadriplegia Paresis Paraparesis__Spastic Psychophysiologic_Disorders Reflex__Abnormal Seizures Sensation_Disorders Dizziness Deafness Somatosensory_Disorders Paresthesia Vision_Disorders Blindness Diplopia Hemianopsia Vision__Low Sleep_Disorders Sleep_Deprivation Vertigo Voice_Disorders Eructation Nausea Vomiting Hematemesis Anoxia Fetal_Hypoxia Hyperventilation Hypocapnia Skin_Manifestations Purpura Purpura__Schoenlein-Henoch Proteinuria
